"","id","id_evento","id_victima","tipo_vic","nom_vic","genero_vic","partido1","partido2","partido3","partido4","coalicion","puesto1","puesto2","puesto3","cat_puesto1","cat_puesto2","cat_puesto3","nivel_gob","area_gob","tipo_evento","agresor","Obs_agresor","fecha","estado","municipio","cve_edoINEGI","cve_munINEGI"
"83","MOR-2018-05-30",67,76,"Partido","Mayra Anahí Carvajal Cortés","Mujer","MORENA","PT","PES","","Sí","Promotora del voto","","","Militante","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Sujeto(s) armado(s)","","2018-05-30","Morelos","Jiutepec","17","011"
"84","PUE-2018-05-30",68,77,"Partido","Lalo Vargas","Hombre","PVEM","","","","","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","Sujeto(s) armado(s)","Cerca de cuatro sujetos en una camioneta color negra, lo interceptaron antes de llegar a su casa y lo golpearon","2018-05-30","Puebla","Izúcar de Matamoros","21","085"
"85","PUE-2018-05-30",68,78,"Partido","Claudia Elizabeth Briones","Mujer","PVEM","","","","","Esposoa del Candidato","","","Familiar","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","Cerca de cuatro sujetos en una camioneta color negra, lo interceptaron antes de llegar a su casa y la golpearon","2018-05-30","Puebla","Izúcar de Matamoros","21","085"
"86","GRO-2018-05-31",69,79,"Partido","Rodrigo Salado Lorenzo","Hombre","PRI","","","","","Candidato a regidor","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Comando armado","","2018-05-31","Guerrero","San Marcos","12","053"
"87","SON-2018-05-31",70,80,"Partido","Fabián Espinoza Salas","Hombre","MORENA","","","","","Secretario particur del Candidato a alcalde","","","Militante","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2018-05-31","Sonora","Empalme","26","025"
"88","JAL-2018-06-01",71,81,"Autoridad","Francisco Cárdenas García","Hombre","MC","","","","","Jefatura de Inspección Sanitaria y Resguardo de Rastro, Ayuntamiento de Guadalajara","","","Funcionario(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2018-06-01","Jalisco","Guadalajara","14","039"
"89","PUE-2018-06-01",72,82,"Partido","Juana Maldonado Infante","Mujer","PVEM","","","","","Candidata a diputación local","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2018-06-01","Puebla","Venustiano Carranza","21","194"
"90","PUE-2018-06-01",72,83,"Autoridad","Érika Cazares","Mujer","No disponible","","","","","Regidora de salud de Juan Galindo","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2018-06-01","Puebla","Venustiano Carranza","21","194"
"91","OAX-2018-06-02",73,84,"Partido","Pamela Terán Pineda","Mujer","PRI","","","","","Candidata a concejal","Regidora con licencia","","Candidato(a)","Regidor(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Comando armado","","2018-06-02","Oaxaca","Juchitán de Zaragoza","20","043"
"92","TAM-2018-06-04",74,85,"Instalación","Sede del Comité Estatal del PAN en Tamaulipas","No aplica","PAN","","","","","Sede de partido","","","No aplica","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-04","Tamaulipas","Victoria","28","041"
"93","TAM-2018-06-04",75,86,"Autoridad","Heriberto Hiram Sáenz Martínez","Hombre","PAN","","","","","Hermano del jefe de la oficina del Gobernador(a) de Tamaulipas","","","Familiar","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Presuntos miembros del crímen organizado","","2018-06-04","Tamaulipas","Reynosa","28","032"
"94","OAX-2018-06-05",76,87,"Partido","Ramiro López Hernández","Hombre","MORENA","PT","PES","","Sí","Candidato a diputación federal","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-05","Oaxaca","Miahuatlán de Porfirio Díaz","20","059"
"95","OAX-2018-06-06",77,88,"Partido","Ave María Leyva López","Mujer","PRI","","","","","Candidatoa a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-06","Oaxaca","Santiago Juxtlahuaca","20","469"
"96","CHP-2018-06-07",78,89,"Partido","Omar Coutiño Lazcano","Hombre","PVEM","","","","No","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","Sujeto(s) armado(s)","","2018-06-07","Chiapas","Venustiano Carranza","07","106"
"97","COA-2018-06-07",79,90,"Partido","Carlos Centeno Aranda","Hombre","PRD","","","","","Ex-Candidato a alcalde","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Atentado","No identificado","","2018-06-07","Coahuila_de_Zaragoza","Torreón","05","035"
"98","GRO-2018-06-07",80,91,"Partido","Omar Jalil Flores","Hombre","PRI","","","","","Candidato del PRI a diputación local en Taxco","","","Candidato(a)","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","Cártel del Golfo","Manta con amenaza","2018-06-07","Guerrero","Taxco de Alarcón","12","055"
"99","HGO-2018-06-07",81,92,"Instalación","Casa campaña de Daniel Alonso Rodríguez","No aplica","PAN","PRD","","","","Casa de campaña de Candidato(a) a diputación local por el distrito de Tula","","","No aplica","","","Estatal","Legislativo","Ataque armado","No identificado","","2018-06-07","Hidalgo","Tula de Allende","13","076"
"100","OAX-2018-06-07",82,93,"Partido","Alejandro López Jarquín","Hombre","PRD","","","","","Candidato a alcalde","Alcalde con licencia","","Candidato(a)","Alcalde(sa)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","Manta con amenazas","2018-06-07","Oaxaca","Santa Cruz Xoxocotlán","20","385"
"101","COA-2018-06-08",83,94,"Partido","Fernando Purón Johnston","Hombre","PRI","","","","","Candidato a diputación federal","","","Candidato(a)","","","Federal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2018-06-08","Coahuila_de_Zaragoza","Piedras Negras","05","025"
"102","OAX-2018-06-08",84,95,"Partido","Samuel Gurrión Matías","Hombre","PAN","PRD","MC","","Sí","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","Manta con amenaza","2018-06-08","Oaxaca","Oaxaca de Juárez","20","067"
"103","ROO-2018-06-09",85,96,"Partido","Rosely Danilú Magaña","Mujer","PRI","","","","No","Candidata a regidora","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Atentado","Sujeto(s) armado(s)","Sujetos en motocicleta","2018-06-09","Quintana_Roo","Benito Juárez","23","005"
"104","PUE-2018-06-10",86,97,"Partido","Gilbeto Ramírez Casanova","Hombre","PSI","","","","","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-10","Puebla","Acateno","21","002"
"105","CHP-2018-06-12",87,98,"Partido","Ervin Pérez Alfaro","Hombre","PRI","","","","No","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Atentado","Sujeto(s) armado(s)","","2018-06-12","Chiapas","La Trinitaria","07","099"
"106","COA-2018-06-13",88,99,"Partido","Ismael Aguirre Rodríguez","Hombre","MORENA","","","","","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Desaparición","No identificado","","2018-06-13","Coahuila_de_Zaragoza","Nadadores","05","021"
"107","MIC-2018-06-14",89,100,"Partido","Alejandro Chávez Zavala","Hombre","PAN","PRD","MC","","","Candidato a alcalde de Taretan, Michoacán","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Comando armado","","2018-06-14","Michoacan_de_Ocampo","Taretan","16","087"
"108","MEX-2018-06-15",90,101,"Partido","Mayte Sánchez Martínez","Mujer","PAN","PRD","MC","","Sí","Candidata a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","Dejaron dos cabezas de cerdo frente a su domicilio","2018-06-15","Mexico","Otzolotepec","15","067"
"109","GTO-2018-06-17",91,102,"Partido","Jesús Nolasco Acosta","Hombre","MORENA","","","","","Candidato suplente a segundo regidor(a)","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Comando armado","","2018-06-17","Guanajuato","León","11","020"
"110","OAX-2018-06-17",92,103,"Partido","Cipriano Jesús Paz","Hombre","PRD","","","","","Coordinador de campaña de Candidato a diputación local","","","Militante","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2018-06-17","Oaxaca","San Juan Mixtepec","20","208"
"111","QRO-2018-06-17",93,104,"Partido","Josefina Meza Espinosa","Mujer","PRI","","","","","Candidata del PRI a la diputación del cuarto distrito local","","","Candidato(a)","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","No identificado","Dejaron una nota en su casa que decía “No entiendes pendeja asta k te metamos unos plomazos. Las muertas no ganan. Para Josefina Meza”,","2018-06-17","Queretaro","Querétaro","22","014"
"112","MIC-2018-06-18",94,105,"Partido","Miguel Amezcua Manzo","Hombre","PRI","","","","","Candidato del PRI a alcalde de Tangamandapio","","","Candidato(a)","Ex-Diputado(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Comando armado","","2018-06-18","Michoacan_de_Ocampo","Tangamandapio","16","084"
"113","OAX-2018-06-18",95,106,"Partido","Juanita Arcelia Cruz Cruz","Mujer","MORENA","","","","","Candidata a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-18","Oaxaca","Heroica Ciudad de Huajuapan de León","20","039"
"114","OAX-2018-06-19",96,107,"Autoridad","Lucio Rodríguez Pérez","Hombre","No disponible","","","","","Ex-Alcalde","","","Ex-Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","No identificado","","2018-06-19","Oaxaca","Santo Domingo Teojomulco","20","516"
"115","MIC-2018-06-20",97,108,"Partido","Omar Gómez Lucatero","Hombre","INDEPENDIENTE","","","","","Candidato independiente a alcalde de Aguilil","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2018-06-20","Michoacan_de_Ocampo","Aguililla","16","002"
"116","CHP-2018-06-21",98,109,"Autoridad","Julio Pulido López","Hombre","PVEM","","","","No","Ex-Alcalde","","","Ex-Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Amenaza","Sujeto(s) armado(s)","","2018-06-21","Chiapas","La Trinitaria","07","099"
"117","MIC-2018-06-21",99,110,"Partido","Fernando Ángeles Juárez","Hombre","PRD","","","","","Candidato del PRD a alcalde de Ocampo","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2018-06-21","Michoacan_de_Ocampo","Ocampo","16","061"
"118","OAX-2018-06-21",100,111,"Partido","Nancy Benitez Zárate","Mujer","MORENA","PT","PES","","Sí","Candidatoa a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-21","Oaxaca","Santa Cruz Xoxocotlán","20","385"
"119","TAM-2018-06-25",101,112,"Partido","Leonardo Díaz Flores","Hombre","MORENA","","","","","Colaborador de campaña de Candidato a alcalde","","","Militante","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Crimen Organizado","","2018-06-25","Tamaulipas","Miguel Alemán","28","025"
"120","OAX-2018-06-26",102,113,"Partido","Emigdio López Avendaño","Hombre","MORENA","","","","","Candidato a diputación local","","","Candidato(a)","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2018-06-26","Oaxaca","San Vicente Coatlán","20","534"
"121","OAX-2018-06-26",103,114,"Partido","Raymundo Carmona Laredo","Hombre","PRD","MC","MC","","Sí","Candidato a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-26","Oaxaca","San Pedro Pochutla","20","324"
"122","OAX-2018-06-26",103,115,"Partido","Heber Tomás Cruz","Hombre","PRD","MC","MC","","Sí","Candidato a regidor","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-26","Oaxaca","San Pedro Pochutla","20","324"
"123","OAX-2018-06-26",103,116,"Partido","Ismael López Cruz","Hombre","PRD","MC","MC","","Sí","Candidato a regidor","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-26","Oaxaca","San Pedro Pochutla","20","324"
"124","OAX-2018-06-26",103,117,"Partido","Aurelio Santos Rodríguez","Hombre","PRD","MC","MC","","Sí","Candidato a regidor","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","No identificado","","2018-06-26","Oaxaca","San Pedro Pochutla","20","324"
"125","OAX-2018-06-26",103,118,"Partido","Hebert Román","Hombre","PRD","","","","","Candidato a regidor","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","No identificado","","2018-06-26","Oaxaca","San Pedro Pochutla","20","324"
"126","MIC-2018-06-27",104,119,"Autoridad","Javier Ureña González","Hombre","PRD","","","","","Alcalde interino de BuenavistaTomatlán","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armado(s)","","2018-06-27","Michoacan_de_Ocampo","Buenavista","16","012"
"127","MIC-2018-06-27",105,120,"Partido","Rafael Ortiz","Hombre","PES","","","","","Candidato del PES a alcalde de Uruapan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Comuneros de Capácuaro","","2018-06-27","Michoacan_de_Ocampo","Uruapan","16","102"
"128","SLP-2018-06-27",106,121,"Partido","Mateo Puente Rocha","Hombre","PAN","PRD","MC","","Sí","Coordinador de campaña de candidata a alcaldesa","","","Militante","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","2 sujetos armados en motocicleta","2018-06-27","San_Luis_Potosi","San Luis Potosí","24","028"
"129","SLP-2018-06-27",107,122,"Partido","Manuel (Apellidos no disponibles)","Hombre","PAN","PRD","MC","","Sí","Colaborador de campaña de candidato a presidencia municipal","","","Militante","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2018-06-27","San_Luis_Potosi","Vanegas","24","044"
"130","GRO-2018-06-28",108,123,"Partido","Jorge Luis Vargas Díaz","Hombre","PRD","","","","","Encargado de la estructura electoral del Candidato(a) del PRD Antonio Hernández Godínez","","","Colaborador(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armado(s)","","2018-06-28","Guerrero","Chilapa de Álvarez","12","028"
"131","MOR-2018-06-28",109,124,"Partido","Pedro Ocampo","Hombre","PANAL","","","","","Candidato(a) a alcalde","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Sujeto(s) armado(s)","","2018-06-28","Morelos","Cuautla","17","006"
"132","CHP-2018-06-29",110,125,"Partido","David Ponce Montes","Hombre","Podemos Mover a Chiapas","","","","No","Coodinador de campaña","Ex-Regidor","","Militante","Ex-Regidor(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Ataque armado","Sujeto(s) armado(s)","Sujetos en motocicleta","2018-06-29","Chiapas","Mapastepec","07","051"
